"","Order.ID","Customer.ID","Order.Date","Order.Status","Subtotal..inc.tax.","Subtotal..ex.tax.","Tax.Total","Shipping.Cost..inc.tax.","Shipping.Cost..ex.tax.","Ship.Method","Handling.Cost..inc.tax.","Handling.Cost..ex.tax.","Store.Credit.Redeemed","Gift.Certificate.Amount.Redeemed","Gift.Certificate.Code","Gift.Certificate.Expiration.Date","Coupon_Details","Order.Total..inc.tax.","Order.Total..ex.tax.","Payment.Method","Total.Quantity","Total.Shipped","Date.Shipped","Order.Currency.Code","Exchange.Rate","Order.Notes","Customer.Message","Billing.Company","Billing.Suburb","Billing.State","Billing.Zip","Billing.Country","Billing.Preferred.method.of.contact","Billing.How.many.adults.over.18.live.in.your.household.","Billing.How.many.children.under.18.live.in.your.household.","Shipping.Company","Shipping.Suburb","Shipping.State","Shipping.Zip","Shipping.Country","Shipping.Preferred.method.of.contact","Shipping.How.many.adults.over.18.live.in.your.household.","Shipping.How.many.children.under.18.live.in.your.household.","Product.Details","Refund.Amount"
"133",2589,619,"8/6/2024","Completed",83,83,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 83.00",0,0,"",46,0,"14/06/2024","USD",1,"","","N/a","Evansville ","IN","47713","United States","Text Message",1,2,"N/a","Evansville ","IN","47713","United States","Text Message",1,2,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 272, Product Qty: 1, Product SKU: , Product Name: Mexican Dinner Bag, Product Weight: 16.0000, Product Variation Details: 10, 8&quot; Tortillas - Frozen: Included, 10 Taco Shells: Included, 1 lb. Ground Turkey: Included, 1 lb. Diced Chicken Breast, Cooked: Included, 16 oz. Salsa: Included, 1 lb. Colby Jack Cheese: Included, 12 oz. Corn Chips: Included, 1 Can Black Beans: Included, Head of Lettuce: Included, Avocado: Included, 1 Can Pinto Beans: Included, Product Unit Price: 20.00, Product Total Price: 20.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Green Cabbage head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"134",2600,744,"11/6/2024","Completed",52,52,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 52.00",0,0,"",26,0,"14/06/2024","USD",1,"","","christian life center","Evansville","IN","47714","United States","Text Message",1,5,"christian life center","Evansville","IN","47714","United States","Text Message",1,5,"Product ID: 255, Product Qty: 2, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 24.00|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00",0
"135",2601,653,"11/6/2024","Completed",29,29,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 29.00",0,0,"",18,0,"14/06/2024","USD",1,"","Snap2020","Family","Evansville ","IN","47715","United States","Text Message",1,1,"Family","Evansville ","IN","47715","United States","Text Message",1,1,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00",0
"136",2603,704,"11/6/2024","Completed",48,48,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 48.00",0,0,"",18,0,"14/06/2024","USD",1,"","","mariln ulhleashed","Evansville","IN","47714","United States","Text Message",2,0,"mariln ulhleashed","Evansville","IN","47714","United States","Text Message",2,0,"Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Green Cabbage head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Sweet Potato - 4 Count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"137",2604,736,"13/06/2024","Completed",29,29,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 29.00",0,0,"",18,0,"28/06/2024","USD",1,"","","Website","Evansville","IN","47714","United States","Text Message",2,2,"Website","Evansville","IN","47714","United States","Text Message",2,2,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon 2% Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00",0
"138",2605,744,"14/06/2024","Completed",41,41,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 41.00",0,0,"",27,0,"28/06/2024","USD",1,"","","christian life center","Evansville","IN","47714","United States","Text Message",1,5,"christian life center","Evansville","IN","47714","United States","Text Message",1,5,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 255, Product Qty: 2, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 24.00",0
"139",2606,638,"15/06/2024","Completed",40,40,0,0,0,"Local Pickup",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 40.00",0,0,"",23,0,"28/06/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 374, Product Qty: 1, Product SKU: THX-1142, Product Name: Meat Bag - Beef, Chicken & Turkey, Product Weight: 24.0000, Product Variation Details: Ground Beef - 1 1b.: Ground Beef - 1 1b., Chicken Breast - 6 Count: Chicken Breast - 6 Count, Chicken Breast Tenders, Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders, Frozen Breaded Cooked - 1lb., Ground Turkey - 1 lb.: Ground Turkey - 1 lb., Product Unit Price: 18.00, Product Total Price: 18.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Sweet Potato - 4 Count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"140",2633,744,"8/7/2024","Completed",29,29,0,0,0,"Local Pickup at Trinity United Methodist Church",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 29.00",0,0,"",18,0,"12/7/2024","USD",1,"","","christian life center","Evansville","IN","47714","United States","Text Message",1,5,"christian life center","Evansville","IN","47714","United States","Text Message",1,5,"Product ID: 243, Product Qty: 1, Product SKU: , Product Name: Dairy / Egg Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 32 oz. Vanilla Yogurt: Included, 1 lb. Butter: Included, 16 oz. Sour Cream: Included, 16 oz. Cottage Cheese: Included, 1 lb. Colby Jack Cheese: Included, 1 lb. Mozzarella Cheese: Included, 1 Dozen Eggs: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00",0
"141",2636,638,"8/7/2024","Completed",111,111,0,0,0,"Local Pickup at Trinity United Methodist Church",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 111.00",0,0,"",52,0,"12/7/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00|Product ID: 265, Product Qty: 1, Product SKU: , Product Name: Italian Dinner Bag, Product Weight: 16.0000, Product Variation Details: 16 oz. Whole Grain Spaghetti Noodles: Included, 1 lb. Ground Beef: Included, 14 oz. Jar Marinara Sauce: Included, 16 in. Premade Pizza Crust: Included, 8 oz. Mozarella Cheese: Included, 8 oz. Grated Parmesan Cheese: Included, 14 oz. Jar of Pizza Sauce: Included, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 374, Product Qty: 1, Product SKU: THX-1142, Product Name: Meat Bag - Beef, Chicken & Turkey, Product Weight: 24.0000, Product Variation Details: Ground Beef - 1 1b.: Ground Beef - 1 1b., Chicken Breast - 6 Count: Chicken Breast - 6 Count, Chicken Breast Tenders, Frozen Breaded Cooked - 1lb.: Chicken Breast Tenders, Frozen Breaded Cooked - 1lb., Ground Turkey - 1 lb.: Ground Turkey - 1 lb., Product Unit Price: 18.00, Product Total Price: 18.00|Product ID: 375, Product Qty: 1, Product SKU: , Product Name: Meat Bag - Pork, Product Weight: 36.0000, Product Variation Details: Sausage - 1 lb. patties: Sausage - 1 lb., Bacon - 1 lb.: Bacon - 1 lb., Pork Chop - 6 Count: Pork Chop - 6 Count, Product Unit Price: 13.00, Product Total Price: 13.00|Product ID: 376, Product Qty: 1, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 10.00",0
"142",2651,653,"16/07/2024","Completed",10,10,0,0,0,"Local Pickup at Trinity United Methodist Church",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 10.00",0,0,"",1,0,"26/07/2024","USD",1,"","Snap2020","Family","Evansville ","IN","47715","United States","Text Message",1,1,"Family","Evansville ","IN","47715","United States","Text Message",1,1,"Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00",0
"143",2666,638,"22/07/2024","Completed",61,61,0,0,0,"Local Pickup at Trinity United Methodist Church",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 61.00",0,0,"",45,0,"26/07/2024","USD",1,"","","Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Service Coordinator - Patrina Herrell ","Evansville","IN","47715","United States","Text Message",1,2,"Product ID: 241, Product Qty: 1, Product SKU: , Product Name: Breakfast Bag, Product Weight: 10.0000, Product Variation Details: Choice of milk: Gallon Whole Milk, 8 oz. Colby Cheese: Included, One Dozen Eggs: Included, 1 lb. of Butter: Included, 1 lb. Bisquick Baking Mix: Included, 1 lb. Frozen Blueberries: Included, 12 oz. Cheerios Cereal: Included, 1 lb. Rolled Oats: Included, Product Unit Price: 17.00, Product Total Price: 17.00|Product ID: 255, Product Qty: 2, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 24.00|Product ID: 376, Product Qty: 2, Product SKU: , Product Name: Fresh Vegetable Bag w/options, Product Weight: 36.0000, Product Variation Details: Broccoli Florets, 16 oz: Included, Head of Cauliflower: Included, Choice of Cabbage or Romaine Lettuce: Romaine Lettuce head, Carrots, 1 lb.: Included, Spinach - 12 oz.: Included, White Onion - 2 each: Included, Choice of Potato: Russet potato - 4 count, Bell Pepper: Included, Product Unit Price: 10.00, Product Total Price: 20.00",0
"144",2715,596,"12/8/2024","Awaiting fulfillment",22,22,0,0,0,"Local Pickup at Tepe Park Clubhouse, 1212 S. Garvin St. Evansville",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 22.00",0,0,"",10,0,"","USD",1,"","","Former member ","Evansville","IN","47713","United States","Text Message",1,2,"Former member ","Evansville","IN","47713","United States","Text Message",1,2,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 368, Product Qty: 1, Product SKU: , Product Name: Local Picks! Bag, Product Weight: 160.0000, Product Variation Details: , Product Unit Price: 10.00, Product Total Price: 10.00",0
"145",2721,789,"14/08/2024","Awaiting fulfillment",40,40,0,0,0,"Local Pickup at Tepe Park Clubhouse, 1212 S. Garvin St. Evansville",0,0,0,0,"",NA,"Coupon Code: SNAP2020, Coupon Name: SNAP, Coupon Value: 40.00",0,0,"",17,0,"","USD",1,"","","Facebook ","Evansville","IN","47713","United States","Text Message",1,2,"Facebook ","Evansville","IN","47713","United States","Text Message",1,2,"Product ID: 255, Product Qty: 1, Product SKU: , Product Name: Fresh Fruit Bag, Product Weight: 10.0000, Product Variation Details: 1 lb. Grapes: Included, 1 lb. Strawberries: Included, 1 lb. Fresh Blueberries: Included, 6 Apples: Included, 1 Bunch Bananas: Included, 6 Oranges: Included, 3 Lemons: Included, 4 Pears: Included, Product Unit Price: 12.00, Product Total Price: 12.00|Product ID: 258, Product Qty: 1, Product SKU: , Product Name: Large Meat Bag, Product Weight: 10.0000, Product Variation Details: 6 Chicken Breast, frozen: Included, 1 lb. Breaded / Cooked Chicken Breast Tenders, frozen: Included, 1 lb. Ground Turkey, frozen: Included, 1 lb. Ground Beef, frozen: Included, 1 lb. Sausage, frozen: Included, 1 lb. Bacon: Included, 6 Pork Chops, frozen: Included, Product Unit Price: 28.00, Product Total Price: 28.00",0
